iso_ref,gene_ref,isoform_id,gene_id,condition_1,condition_2,gene_name,gene_biotype,iso_biotype,gene_overall_mean,gene_value_1,gene_value_2,gene_stderr_1,gene_stderr_2,gene_log2_fold_change,gene_q_value,iso_overall_mean,iso_value_1,iso_value_2,iso_stderr_1,iso_stderr_2,iso_log2_fold_change,iso_q_value,IF_overall,IF1,IF2,dIF,isoform_switch_q_value,gene_switch_q_value,PTC,IR,switchConsequencesGene
isoComp_00001217,geneComp_00000585,ENSMUST00000128542,4930481A15Rik,KO10,WT6,4930481A15Rik,lncRNA,lncRNA,5.8203516475813375,3.2162090916371495,8.424494203525526,0.6546504294411948,0.0010314836670675118,1.3864616130825793,NA,1.445845261246982,0.7709108526054257,2.1207796698885386,0.07612534694760142,8.470499164792145e-5,1.4481516537130867,NA,0.248375,0.245,0.25175000000000003,0.006750000000000034,0.9969826779430315,0.4846312649012969,NA,NA,NA
isoComp_00001218,geneComp_00000585,ENSMUST00000153017,4930481A15Rik,KO10,WT6,4930481A15Rik,lncRNA,lncRNA,5.8203516475813375,3.2162090916371495,8.424494203525526,0.6546504294411948,0.0010314836670675118,1.3864616130825793,NA,0.9759055099993235,0.11025706306188365,1.8415539569367634,0.11025706306188364,1.8401636600895444e-4,3.9445430568741333,NA,0.12355,0.0285,0.2186,0.1901,0.4846312649012969,0.4846312649012969,NA,NA,NA
isoComp_00001219,geneComp_00000585,ENSMUST00000174412,4930481A15Rik,KO10,WT6,4930481A15Rik,lncRNA,lncRNA,5.8203516475813375,3.2162090916371495,8.424494203525526,0.6546504294411948,0.0010314836670675118,1.3864616130825793,NA,0.45744413410361334,0.48373759063410227,0.4311506775731244,0.41546445844416074,2.5981459604729196e-4,-0.1624729878062214,NA,0.117725,0.1843,0.05115,-0.13315,0.993627894184775,0.4846312649012969,NA,NA,NA
isoComp_00001221,geneComp_00000585,ENSMUST00000174754,4930481A15Rik,KO10,WT6,4930481A15Rik,lncRNA,lncRNA,5.8203516475813375,3.2162090916371495,8.424494203525526,0.6546504294411948,0.0010314836670675118,1.3864616130825793,NA,2.9114277048637107,1.822026484111146,4.0008289256162755,0.8837706217842982,0.0010226009963010263,1.1304600725642302,NA,0.503775,0.53265,0.4749,-0.05774999999999997,0.9063262917894319,0.4846312649012969,NA,NA,NA
isoComp_00001267,geneComp_00000614,ENSMUST00000197683,4930519L02Rik,KO10,WT6,4930519L02Rik,lncRNA,lncRNA,9.237503061824473,13.458558847590293,5.016447276058651,0.5979245937398376,4.2977521306664095e-5,-1.421984529323201,NA,1.163941319092722,1.5350917216865163,0.7927909164989277,0.5555912309830279,2.5202249048961173e-4,-0.9445962858056112,NA,0.1371,0.11615,0.15805,0.04189999999999999,0.8993394134382348,0.8252352146082418,NA,NA,NA
isoComp_00001268,geneComp_00000614,ENSMUST00000200254,4930519L02Rik,KO10,WT6,4930519L02Rik,lncRNA,lncRNA,9.237503061824473,13.458558847590293,5.016447276058651,0.5979245937398376,4.2977521306664095e-5,-1.421984529323201,NA,8.07356174273175,11.923467125903777,4.2236563595597225,1.1535158247228656,2.950000117962759e-4,-1.4950371841855217,NA,0.8629,0.88385,0.84195,-0.04190000000000005,0.8252352146082418,0.8252352146082418,NA,NA,NA
isoComp_00002335,geneComp_00001163,ENSMUST00000039013,Abca3,KO10,WT6,Abca3,protein_coding,protein_coding,16.898671556829132,10.923036835806148,22.87430627785212,0.16127572036018287,2.875992878035305e-4,1.06566436867263,NA,9.041264343935685,6.268818002816127,11.813710685055241,1.228110899526937,0.0013793637445216334,0.9131179734334663,NA,0.5444249999999999,0.5724,0.51645,-0.055950000000000055,0.9003367482187132,0.8883360962315893,FALSE,NA,NA
isoComp_00002336,geneComp_00001163,ENSMUST00000079594,Abca3,KO10,WT6,Abca3,protein_coding,protein_coding,16.898671556829132,10.923036835806148,22.87430627785212,0.16127572036018287,2.875992878035305e-4,1.06566436867263,NA,7.245172328650224,4.130803950330079,10.359540706970368,1.255384201728237,0.0017901836244211822,1.3243691910870796,NA,0.416425,0.37995,0.45289999999999997,0.07294999999999996,0.8883360962315893,0.8883360962315893,FALSE,NA,NA
isoComp_00002337,geneComp_00001163,ENSMUST00000133816,Abca3,KO10,WT6,Abca3,protein_coding,retained_intron,16.898671556829132,10.923036835806148,22.87430627785212,0.16127572036018287,2.875992878035305e-4,1.06566436867263,NA,0.1808532385763172,0.16688152997947991,0.19482494717315446,0.05392463891239485,3.486741910041502e-5,0.21160803347613777,NA,0.011850000000000001,0.015200000000000002,0.0085,-0.006700000000000001,0.9675813821272622,0.8883360962315893,NA,NA,NA
isoComp_00002338,geneComp_00001163,ENSMUST00000136295,Abca3,KO10,WT6,Abca3,protein_coding,retained_intron,16.898671556829132,10.923036835806148,22.87430627785212,0.16127572036018287,2.875992878035305e-4,1.06566436867263,NA,0.2533483049366952,0.24137528952158693,0.26532132035180345,0.07026139886307235,4.524020006191343e-5,0.13127349562343685,NA,0.0168,0.022,0.0116,-0.0104,0.9063262917894319,0.8883360962315893,NA,NA,NA
isoComp_00002368,geneComp_00001174,ENSMUST00000003717,Abcb4,KO10,WT6,Abcb4,protein_coding,protein_coding,27.7544668529373,14.206170339227643,41.30276336664695,0.26531528098011226,4.582524782961172e-4,1.5390546906891915,NA,26.264285486026353,13.01476560657897,39.51380536547373,0.24012901917090443,4.380764866134257e-4,1.6014644467545769,NA,0.9364,0.9161,0.9567,0.04059999999999997,0.2372509479957862,0.2372509479957862,FALSE,NA,NA
isoComp_00002370,geneComp_00001174,ENSMUST00000197150,Abcb4,KO10,WT6,Abcb4,protein_coding,retained_intron,27.7544668529373,14.206170339227643,41.30276336664695,0.26531528098011226,4.582524782961172e-4,1.5390546906891915,NA,0.44083698301012353,0.3086594705281428,0.5730144954921043,0.09448681565142013,7.179252858147134e-5,0.8715162154631564,NA,0.017775,0.021650000000000003,0.0139,-0.007750000000000003,0.9675813821272622,0.2372509479957862,NA,NA,NA
isoComp_00002371,geneComp_00001174,ENSMUST00000197458,Abcb4,KO10,WT6,Abcb4,protein_coding,retained_intron,27.7544668529373,14.206170339227643,41.30276336664695,0.26531528098011226,4.582524782961172e-4,1.5390546906891915,NA,0.9756400275589014,0.8158856707808353,1.1353943843369676,0.05675377920421787,4.212805827541466e-5,0.47183045027229115,NA,0.042525,0.057550000000000004,0.0275,-0.030050000000000004,0.8464118813121599,0.2372509479957862,NA,NA,NA
